INCIDENT_ID,FIRST_OCCURENCE_DATE,LAST_OCCURENCE_DATE,REPORTDATE,INCIDENT_ADDRESS,GEO_X,GEO_Y,DISTRICT_ID,PRECINCT_ID,OFFENSE_CODE,OFFENSE_TYPE_ID,OFFENSE_CATEGORY_ID,MJ_RELATION_TYPE,NEIGHBORHOOD_ID,Year
2019767035,12/5/2019,12/5/2019,12/5/2019,5095 N COLORADO BLVD,3156921,1712528,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea,2019
2019745689,11/23/2019,,11/23/2019,1350 S SHERIDAN BLVD,3125828,1677226,4,421,1315,AGGRAVATED ASSAULT,Agg ASLT-Other,"INDUSTRY",mar-lee,2019
2019746239,11/23/2019,11/23/2019,11/23/2019,5051 E 41ST AVE,3160469,1707236,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",northeast-park-hill,2019
2018835288,12/11/2018,12/11/2018,12/11/2018,7050 N TOWER RD,3204743,1726098,5,522,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",dia,2018
2019370892,6/14/2019,6/14/2019,6/14/2019,399 S HARRISON ST,3157075,1683778,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",belcaro,2019
2019300682,5/14/2019,5/14/2019,5/14/2019,1130 N YUMA ST,3136489,1692774,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",lincoln-park,2019
2019657999,10/14/2019,,10/14/2019,5155 E 46TH AVE,3160637,1709788,2,221,1313,ASSAULT - SIMPLE,Simple Assault,"NON-INDUSTRY",northeast-park-hill,2019
2018829171,12/8/2018,12/8/2018,12/8/2018,3819 N QUENTIN ST,3184092,1705932,5,512,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",stapleton,2018
2019719157,11/11/2019,,11/15/2019,403 16TH ST,3143515,1696108,6,611,1316,THREATS TO INJURE,All Other Crimes,"INDUSTRY",cbd,2019
2018835139,12/11/2018,12/11/2018,12/11/2018,6858 E EVANS AVE,3166313,1672406,3,323,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",goldsmith,2018
2017168135,3/12/2017,3/12/2017,3/13/2017,10555 E 45TH AVE,3178584,1709398,5,511,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",montbello,2017
2017283736,5/1/2017,,5/2/2017,E 17TH AVE / N GRANT ST,3145218,1696029,6,621,1313,ASSAULT - SIMPLE,Simple Assault,"NON-INDUSTRY",north-capitol-hill,2017
2017302041,5/7/2017,,5/9/2017,2190 S JASON ST,3140990,1671796,4,422,2399,THEFT - OTHER,Larceny,"INDUSTRY",college-view-south-platte,2017
2017281447,5/1/2017,,5/1/2017,1080 N SHERIDAN BLVD,3125756,1692488,1,122,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",villa-park,2017
2016801829,12/17/2016,12/17/2016,12/17/2016,120 S KALAMATH ST,3140719,1685494,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",baker,2016
201690619,2/12/2016,2/12/2016,2/12/2016,755 S FEDERAL BLVD,3133515,1681258,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",westwood,2016
2016749300,11/23/2016,11/23/2016,11/23/2016,1075 S FOX ST,3142162,1679212,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",athmar-park,2016
2017409369,6/19/2017,6/20/2017,6/22/2017,4935 N YORK ST,3151484,1711832,2,212,2506,FORGERY - POSS. OF FORGED FTD,All Other Crimes,"INDUSTRY",elyria-swansea,2017
20156009215,9/24/2015,9/25/2015,9/25/2015,1075 S FOX ST,3142161,1679211,4,412,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",athmar-park,2015
2015610889,10/19/2015,10/19/2015,10/19/2015,3104 BLAKE ST,3145992,1703831,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",five-points,2015
2016605606,9/21/2016,,9/21/2016,3000 BLOCK N FIFE CT,3135478,1702472,1,113,1212,ROBBERY - CAR JACKING,Robbery-Street-Res,"NON-INDUSTRY",highland,2016
2017204677,3/29/2017,,3/29/2017,310 N ST PAUL ST,3154517,1688064,3,311,3560,DRUG - MARIJUANA SELL,Drug Offenses,"INDUSTRY",cherry-creek,2017
201698891,2/16/2016,2/16/2016,2/16/2016,74 N FEDERAL BLVD,3133707,1686718,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",valverde,2016
2019329631,5/27/2019,5/27/2019,5/27/2019,330 S DAYTON ST,3175842,1683494,3,321,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",windsor,2019
201696946,2/14/2016,2/15/2016,2/15/2016,6666 E STAPLETON S DR,3165497,1708664,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",northeast-park-hill,2016
2015413784,7/22/2015,7/22/2015,7/22/2015,3975 N PEORIA ST,3183092,1706878,5,512,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",stapleton,2015
2015280687,5/22/2015,,5/23/2015,4125 N ELATI ST,3142294,1706924,1,112,3560,DRUG - MARIJUANA SELL,Drug Offenses,"INDUSTRY",globeville,2015
2016753176,11/25/2016,11/25/2016,11/25/2016,380 N QUIVAS ST,3138698,1688328,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",baker,2016
2017458791,7/12/2017,7/12/2017,7/12/2017,2035 N PERRY ST,3129450,1697774,1,121,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",sloan-lake,2017
2019343513,6/2/2019,6/2/2019,6/2/2019,1444 WAZEE ST,3140151,1698379,6,612,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",union-station,2019
2016778898,12/7/2016,12/7/2016,12/7/2016,4105 N JASON ST,3140597,1706917,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sunnyside,2016
2017410206,6/23/2017,6/23/2017,6/23/2017,2035 N PERRY ST,3129450,1697774,1,121,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",sloan-lake,2017
2017450433,7/8/2017,7/8/2017,7/8/2017,5300 N JOLIET ST,3179522,1714602,5,511,2205,BURGLARY - BUSINESS NO FORCE,Burglary,"INDUSTRY",montbello,2017
2019249898,4/22/2019,4/22/2019,4/22/2019,4750 N NOME ST,3182025,1710903,5,511,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",montbello,2019
20166004916,5/24/2016,5/24/2016,5/24/2016,2001 S BROADWAY ST,3144120,1673026,3,313,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",overland,2016
2016754783,11/26/2016,,11/26/2016,3955 N ONEIDA ST,3166434,1706622,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",northeast-park-hill,2016
201767448,1/30/2017,1/30/2017,1/30/2017,1015 W EVANS AVE,3140803,1672547,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",college-view-south-platte,2017
201778362,2/4/2017,2/4/2017,2/4/2017,2390 S BROADWAY ST,3144264,1670566,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",rosedale,2017
2016191638,3/28/2016,3/28/2016,3/28/2016,4975 N VASQUEZ BLVD,3155551,1711955,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea,2016
2015371964,6/10/2015,,7/3/2015,2020 S BROADWAY ST,3144349,1672869,3,313,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",platt-park,2015
2016692084,10/28/2016,,10/28/2016,260 N SANTA FE DR,3141128,1687684,3,311,1202,ROBBERY - BUSINESS,Robbery-Business,"INDUSTRY",baker,2016
2017524966,8/7/2017,8/7/2017,8/8/2017,3702 W QUINCY AVE,3130770,1657675,4,423,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",fort-logan,2017
201690495,2/12/2016,2/12/2016,2/12/2016,3100 BLAKE ST,3145964,1703803,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",five-points,2016
201567134,2/3/2015,2/4/2015,2/4/2015,4625 E COLFAX AVE,3159406,1695079,2,222,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",south-park-hill,2015
2017121252,2/21/2017,,2/21/2017,2748 W ALAMEDA AVE,3134512,1684158,4,412,2399,THEFT - OTHER,Larceny,"INDUSTRY",athmar-park,2017
2017514254,3/8/2017,3/8/2017,8/1/2017,2035 N PERRY ST,3129450,1697774,1,121,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",sloan-lake,2017
2018641785,9/18/2018,9/18/2018,9/18/2018,3100 BLAKE ST,3145964,1703803,2,211,2305,THEFT - ITEMS FROM VEHICLE,Theft from Motor Vehicle,"INDUSTRY",five-points,2018
2017131638,2/26/2017,2/26/2017,2/26/2017,2390 S BROADWAY ST,3144264,1670566,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",rosedale,2017
2017544522,8/16/2017,8/16/2017,8/16/2017,4400 N GRAPE ST,3161828,1708842,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",northeast-park-hill,2017
201635368,1/17/2016,,1/17/2016,2426 S FEDERAL BLVD,3133762,1670216,4,422,2307,BURGLARY - VENDING MACHINE,Larceny,"INDUSTRY",college-view-south-platte,2016
2016705609,11/2/2016,11/2/2016,11/3/2016,3416 W GILL PL,3131804,1681900,4,412,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",westwood,2016
2015648621,11/5/2015,11/5/2015,11/5/2015,2555 W VASSAR AVE,3135817,1669432,4,422,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",college-view-south-platte,2015
2016110720,2/21/2016,2/21/2016,2/21/2016,7739 E COLFAX AVE,3169284,1695129,2,223,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",east-colfax,2016
2017458777,7/12/2017,7/12/2017,7/12/2017,3240 N PERRY ST,3129606,1703056,1,113,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",west-highland,2017
2016277659,5/4/2016,,5/4/2016,8151 E COLFAX AVE,3170685,1695142,2,223,2399,THEFT - OTHER,Larceny,"INDUSTRY",east-colfax,2016
2016226473,4/7/2016,,4/12/2016,4495 N WASHINGTON ST,3146216,1708700,1,112,2399,THEFT - OTHER,Larceny,"INDUSTRY",globeville,2016
2016114594,2/23/2016,2/23/2016,2/23/2016,3450 N BRIGHTON BLVD,3146505,1705791,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",five-points,2016
2019330396,5/22/2019,,5/27/2019,2262 S BROADWAY ST,3144351,1671325,3,313,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",rosedale,2019
201599810,2/20/2015,,2/20/2015,4620 N PEORIA ST,3183815,1709739,5,521,3560,DRUG - MARIJUANA SELL,Drug Offenses,"INDUSTRY",montbello,2015
2015664238,11/12/2015,11/13/2015,11/13/2015,1498 N IVANHOE ST,3162683,1694921,2,222,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",montclair,2015
2015664278,11/13/2015,11/13/2015,11/13/2015,3888 E 45TH AVE,3156824,1709050,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea,2015
201797828,2/12/2017,2/12/2017,2/12/2017,1736 N DOWNING ST,3148182,1696333,6,622,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",city-park-west,2017
201795714,2/11/2017,2/11/2017,2/11/2017,7739 E COLFAX AVE,3169284,1695129,2,223,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",east-colfax,2017
2016345327,6/2/2016,6/2/2016,6/2/2016,4359 N CLAUDE CT,3151618,1708543,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea,2016
2017395592,6/17/2017,6/17/2017,6/17/2017,3435 S YOSEMITE ST,3173094,1663999,3,323,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",hampden,2017
2016178429,3/21/2016,3/21/2016,3/21/2016,6715 E UNION AVE,3166642,1654270,3,324,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",southmoor-park,2016
2016738903,11/18/2016,11/18/2016,11/18/2016,12005 E 37TH AVE,3183269,1705391,5,512,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",stapleton,2016
2016734836,11/16/2016,,11/16/2016,4125 N ELATI ST,3142294,1706924,1,112,3560,DRUG - MARIJUANA SELL,Drug Offenses,"INDUSTRY",globeville,2016
2017498161,7/27/2017,,7/27/2017,1101 W COLFAX AVE,3140104,1694909,1,123,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",auraria,2017
2016103385,2/18/2016,2/18/2016,2/18/2016,2070 S HURON ST,3141623,1672592,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland,2016
2017568217,7/30/2017,8/22/2017,8/25/2017,4750 N NOME ST,3182025,1710903,5,511,2399,THEFT - OTHER,Larceny,"INDUSTRY",montbello,2017
2016268643,4/29/2016,,4/30/2016,2645 S SANTA FE DR,3141468,1668820,3,313,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",overland,2016
2017306393,5/11/2017,,5/11/2017,22 S GALAPAGO ST,3141743,1686126,3,311,1208,ROBBERY - RESIDENCE,Robbery-Street-Res,"NON-INDUSTRY",baker,2017
2017393615,6/16/2017,6/16/2017,6/16/2017,4 S SANTA FE DR,3141148,1686225,3,311,2203,BURG/AUTO THEFT-BUSN W/ FORCE,Burglary,"INDUSTRY",baker,2017
2016465294,7/23/2016,7/23/2016,7/23/2016,5385 E 39TH AVE,3161663,1706408,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",northeast-park-hill,2016
2017407383,6/21/2017,6/22/2017,6/22/2017,3995 E 50TH AVE,3156921,1712528,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea,2017
2017117192,2/20/2017,2/20/2017,2/20/2017,2209 W 32ND AVE,3136866,1702905,1,113,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",highland,2017
201765337,1/30/2017,1/30/2017,1/30/2017,1568 S BROADWAY ST,3144286,1675958,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",platt-park,2017
201740017,1/19/2017,1/19/2017,1/19/2017,4900 N COLORADO BLVD,3157486,1711516,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",northeast-park-hill,2017
2016481475,7/29/2016,7/30/2016,7/30/2016,4940 E 39TH AVE,3160181,1706430,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",northeast-park-hill,2016
201774679,1/31/2017,1/31/2017,2/2/2017,10555 E 45TH AVE,3178584,1709398,5,511,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",montbello,2017
2017653395,9/29/2017,,9/29/2017,5227 N MONROE ST,3155817,1714012,2,212,7399,PUBLIC ORDER CRIMES - OTHER,All Other Crimes,"INDUSTRY",elyria-swansea,2017
2017202740,3/27/2017,,3/28/2017,1397 S CHEROKEE ST,3143133,1677110,3,313,2205,BURGLARY - BUSINESS NO FORCE,Burglary,"INDUSTRY",overland,2017
201798204,2/12/2017,2/12/2017,2/12/2017,2645 S SANTA FE DR,3141742,1668660,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland,2017
201795670,2/11/2017,2/11/2017,2/11/2017,4625 E COLFAX AVE,3159406,1695079,2,222,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",south-park-hill,2017
2017417485,6/26/2017,6/26/2017,6/26/2017,219 N VALLEJO ST,3136853,1687733,4,411,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",valverde,2017
201740044,1/19/2017,1/19/2017,1/19/2017,380 N QUIVAS ST,3138698,1688328,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",baker,2017
2016635813,10/4/2016,,10/4/2016,2154 S JASON ST,3140991,1672049,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",college-view-south-platte,2016
2015462937,8/14/2015,8/14/2015,8/14/2015,777 N CANOSA CT,3134946,1690779,1,122,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sun-valley,2015
2017616012,9/13/2017,,9/13/2017,330 N FEDERAL BLVD,3133715,1688115,4,411,1313,ASSAULT - SIMPLE,Simple Assault,"INDUSTRY",valverde,2017
2017616012,9/13/2017,,9/13/2017,330 N FEDERAL BLVD,3133715,1688115,4,411,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",valverde,2017
2017645588,9/26/2017,,9/26/2017,1999 N BROADWAY ST,3144009,1697690,6,611,1205,ROBBERY - STREET,Robbery-Street-Res,"NON-INDUSTRY",cbd,2017
2019344471,6/2/2019,6/2/2019,6/2/2019,990 W 6TH AVE,3140766,1689518,3,311,1202,ROBBERY - BUSINESS,Robbery-Business,"INDUSTRY",baker,2019
2016621620,9/28/2016,9/28/2016,9/28/2016,1885 W DARTMOUTH AVE,3138182,1666392,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",college-view-south-platte,2016
2017146136,3/4/2017,3/4/2017,3/4/2017,735 W BAYAUD AVE,3141364,1685836,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",baker,2017
201796229,2/11/2017,2/11/2017,2/11/2017,1620 MARKET ST,3141254,1698471,6,612,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",union-station,2017
2017406339,6/21/2017,6/21/2017,6/21/2017,2949 W ALAMEDA AVE,3133738,1684368,4,411,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",valverde,2017
2017405553,6/21/2017,6/21/2017,6/21/2017,4800 N OAKLAND ST,3182550,1711324,5,511,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",montbello,2017
201761001,1/27/2017,1/27/2017,1/27/2017,1801 CHESTNUT PL,3140284,1700762,6,612,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",union-station,2017
2016816029,12/24/2016,12/24/2016,12/24/2016,1011 W 45TH AVE,3140619,1708906,1,112,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",sunnyside,2016
2017759230,11/12/2017,11/12/2017,11/12/2017,1350 S SHERIDAN BLVD,3125828,1677226,4,421,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",mar-lee,2017
2016693215,10/29/2016,10/29/2016,10/29/2016,4495 N WASHINGTON ST,3146266,1708665,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",globeville,2016
2017395946,6/17/2017,6/17/2017,6/17/2017,6625 LEETSDALE DR,3165646,1681209,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",washington-virginia-vale,2017
2017232754,4/7/2017,,4/10/2017,2145 W EVANS AVE,3137232,1672558,4,422,7399,PUBLIC ORDER CRIMES - OTHER,All Other Crimes,"INDUSTRY",college-view-south-platte,2017
2017238907,4/13/2017,4/13/2017,4/13/2017,1810 S BROADWAY ST,3144329,1674322,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",platt-park,2017
2016338379,5/30/2016,,5/30/2016,1355 S INCA ST,3141186,1677383,4,422,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",ruby-hill,2016
2017359334,6/2/2017,,6/5/2017,879 N FEDERAL BLVD,3133482,1691405,1,122,7399,PUBLIC ORDER CRIMES - OTHER,All Other Crimes,"INDUSTRY",villa-park,2017
2016518440,8/15/2016,,8/15/2016,5885 E EVANS AVE,3163373,1672717,3,322,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",virginia-village,2016
2017407620,6/22/2017,6/22/2017,6/22/2017,6359 E EVANS AVE,3164786,1672602,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",virginia-village,2017
2017645179,9/25/2017,,9/25/2017,750 N CANOSA CT,3135188,1690560,1,122,5707,CRIMINAL TRESPASSING,All Other Crimes,"INDUSTRY",sun-valley,2017
2017651394,9/28/2017,,9/28/2017,8101 E NORTHFIELD BLVD,3170283,1711719,5,511,1313,ASSAULT - SIMPLE,Simple Assault,"NON-INDUSTRY",stapleton,2017
2017444036,7/6/2017,7/6/2017,7/6/2017,4400 N GRAPE ST,3161828,1708842,2,221,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",northeast-park-hill,2017
2017227103,4/8/2017,,4/8/2017,1160 N HOLLY ST,3162558,1693039,2,222,1208,ROBBERY - RESIDENCE,Robbery-Street-Res,"NON-INDUSTRY",montclair,2017
2017443974,7/6/2017,7/6/2017,7/6/2017,1501 N COLORADO BLVD,3157178,1695107,2,213,1313,ASSAULT - SIMPLE,Simple Assault,"NON-INDUSTRY",city-park,2017
2017417485,6/26/2017,6/26/2017,6/26/2017,219 N VALLEJO ST,3136853,1687733,4,411,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",valverde,2017
20166003908,4/24/2016,4/24/2016,4/25/2016,4800 N NOME ST,3181976,1711226,5,511,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",montbello,2016
2017131868,2/26/2017,2/26/2017,2/26/2017,5201 W 48TH AVE,3125451,1710769,1,111,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",regis,2017
2017228470,4/8/2017,4/8/2017,4/8/2017,1285 S TENNYSON ST,3128304,1677795,4,421,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",mar-lee,2017
201778267,2/4/2017,,2/4/2017,260 N BROADWAY ST,3144270,1687727,3,311,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",speer,2017
2017601900,9/7/2017,,9/7/2017,4975 N VASQUEZ BLVD,3155551,1711955,2,212,5707,CRIMINAL TRESPASSING,All Other Crimes,"INDUSTRY",elyria-swansea,2017
2017398205,6/17/2017,6/18/2017,6/18/2017,1395 S ACOMA ST,3143834,1677166,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland,2017
2017169890,3/9/2017,3/10/2017,3/14/2017,10700 E DARTMOUTH AVE,3179718,1665260,3,323,2399,THEFT - OTHER,Larceny,"NON-INDUSTRY",kennedy,2017
2016534408,8/22/2016,8/22/2016,8/22/2016,2863 LARIMER ST,3145609,1702627,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",five-points,2016
2016589466,9/14/2016,9/14/2016,9/14/2016,399 S HARRISON ST,3157075,1683778,3,311,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",belcaro,2016
2016385249,6/19/2016,,6/19/2016,1705 N FEDERAL BLVD,3133375,1696309,1,121,1202,ROBBERY - BUSINESS,Robbery-Business,"INDUSTRY",west-colfax,2016
2017595562,8/23/2017,8/23/2017,9/5/2017,10555 E 45TH AVE,3178584,1709398,5,511,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",montbello,2017
2016437390,7/11/2016,7/11/2016,7/11/2016,330 S DAYTON ST,3175842,1683494,3,321,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",windsor,2016
2016315074,5/20/2016,5/20/2016,5/20/2016,3460 W 32ND AVE,3131090,1702734,1,113,5707,CRIMINAL TRESPASSING,All Other Crimes,"INDUSTRY",west-highland,2016
2016489671,8/2/2016,8/2/2016,8/2/2016,1355 S INCA ST,3141186,1677383,4,422,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",ruby-hill,2016
2017814189,12/6/2017,,12/6/2017,2252 S KALAMATH ST,3140613,1671365,4,422,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",college-view-south-platte,2017
2017779693,11/20/2017,11/20/2017,11/20/2017,4414 N VINE ST,3151174,1708722,2,212,5707,CRIMINAL TRESPASSING,All Other Crimes,"INDUSTRY",elyria-swansea,2017
2017630291,9/15/2017,9/15/2017,9/19/2017,3450 N BRIGHTON BLVD,3146505,1705791,2,211,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",five-points,2017
2017798973,11/29/2017,,11/30/2017,4615 E COLFAX AVE,3159365,1695079,2,222,3560,DRUG - MARIJUANA SELL,Drug Offenses,"INDUSTRY",south-park-hill,2017
2016309089,5/17/2016,5/18/2016,5/18/2016,4105 N JASON ST,3140597,1706917,1,112,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",sunnyside,2016
2017570165,8/26/2017,8/26/2017,8/26/2017,900 N VALLEJO ST,3137052,1691598,1,123,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",lincoln-park,2017
2017595345,8/16/2017,8/31/2017,9/5/2017,10555 E 45TH AVE,3178584,1709398,5,511,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",montbello,2017
2017619786,9/15/2017,9/15/2017,9/15/2017,3100 BLAKE ST,3145964,1703803,2,211,2999,CRIMINAL MISCHIEF - OTHER,Criminal Mischief-Property,"INDUSTRY",five-points,2017
2017521911,8/6/2017,8/6/2017,8/6/2017,2245 N SYRACUSE ST,3168956,1698839,2,223,2202,BURGLARY - RESIDENCE BY FORCE,Burglary,"NON-INDUSTRY",east-colfax,2017
201795975,2/11/2017,2/11/2017,2/11/2017,8151 E COLFAX AVE,3170674,1695109,2,223,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",east-colfax,2017
2016646755,10/9/2016,10/9/2016,10/9/2016,3210 W LAYTON AVE,3132869,1654413,4,423,1208,ROBBERY - RESIDENCE,Robbery-Street-Res,"NON-INDUSTRY",fort-logan,2016
2017563174,8/22/2017,8/22/2017,8/23/2017,4095 N JACKSON ST,3156492,1707156,2,212,2303,THEFT - SHOPLIFT,Larceny,"INDUSTRY",elyria-swansea,2017
2017632485,9/20/2017,9/20/2017,9/20/2017,7164 E OHIO DR,3167499,1681209,3,322,2204,BURGLARY - RESIDENCE NO FORCE,Burglary,"NON-INDUSTRY",washington-virginia-vale,2017
2017718560,10/26/2017,10/26/2017,10/26/2017,4280 MORRISON RD,3128694,1681587,4,412,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",westwood,2017
2016339466,5/31/2016,5/31/2016,5/31/2016,6853 LEETSDALE DR,3166373,1680902,3,322,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",washington-virginia-vale,2016
2016453866,7/18/2016,7/18/2016,7/18/2016,4305 N BRIGHTON BLVD,3148956,1708556,2,212,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",elyria-swansea,2016
2017727896,10/29/2017,10/30/2017,10/30/2017,1115 S BANNOCK ST,3143433,1678882,3,313,2203,BURGLARY - BUSINESS BY FORCE,Burglary,"INDUSTRY",overland,2017
